customer_id,first_name,last_name,age,gender,country,education_level,marital_status,income_usd,signup_date,tenure_months,has_credit_card,is_active_member,num_products,branch_id
CUST002875,Thomas,Wilson,45,f,USA,High School,Divorced,64900.0,2018/09/12,75,1,0,2,BR015
CUST004465,Lisa,Hernandez,35,female,USA,High School,Single,48300.0,2021-04-28,44,0,0,1,BR005
CUST004180,Linda,Smith,77,Male,USA,Bachelor,Single,87500.0,2022-10-17,26,1,1,2,BR013
CUST001785,Mark,Lee,18,male,USA,High School,Divorced,44800.0,2018/06/24,78,1,0,2,BR019
CUST003027,Mark,Anderson,47,M,USA,High School,Married,68500.0,2017/07/08,89,1,0,2,BR004
CUST004247,Christopher,Thompson,19,F,USA,High School,Divorced,72400.0,28-Mar-2018,81,1,0,1,BR012
CUST002623,Elizabeth,Jackson,44,female,USA,High School,Married,34700.0,2018/08/25,76,0,1,2,BR010
CUST002239,Betty,Jackson,44,M,USA,Master,Married,90700.0,15-Mar-2023,21,0,1,2,BR018
CUST003108,Barbara,Jones,43,male,USA,Master,Single,61300.0,2022/09/16,27,0,1,1,BR010
CUST004265,Joseph,Rodriguez,51,MALE,USA,Bachelor,Married,45900.0,10-Oct-2022,26,1,1,1,BR013
CUST002278,Thomas,Ramirez,79,Female,USA,High School,Married,21500.0,24/08/2024,4,1,1,2,BR018
CUST003260,James,Ramirez,33,M,USA,Master,Single,90100.0,2024/06/18,6,1,0,1,BR003
CUST004426,Sarah,Jackson,58,M,USA,Master,Married,66700.0,2024/05/21,7,1,1,1,BR003
CUST004122,Linda,Jones,34,f,USA,Vocational,Married,,2022-03-14,33,1,1,2,BR006
CUST004417,Steven,Lee,48,O,USA,Bachelor,Married,64600.0,17/03/2018,81,1,1,2,BR019
CUST003382,Karen,Davis,19,Female,USA,Master,Married,87300.0,07/07/2015,113,1,1,2,BR002
CUST002095,Joseph,Lee,41,f,USA,Bachelor,Divorced,65000.0,2015/03/28,117,0,0,2,BR003
CUST003050,Jennifer,Sanchez,40,MALE,USA,Bachelor,Single,70600.0,09-Feb-2021,46,1,1,1,BR014
 cust001741 ,Daniel,Thomas,33,M,USA,High School,Divorced,36300.0,2024/03/29,9,0,1,2,BR002
CUST003831,Anthony,Moore,24,f,USA,Bachelor,Single,103700.0,06-May-2023,19,0,1,2,BR016
CUST001724,Daniel,Jackson,23,female,USA,Master,Single,90200.0,2015/04/25,116,1,1,1,BR013
CUST003775,Sandra,Wilson,72,MALE,USA,PhD,Married,39100.0,2019-09-18,63,1,1,3,BR012
CUST000554,Sandra,Clark,34,FEMALE,USA,Bachelor,Married,,25/04/2023,20,0,1,2,BR010
CUST002168,David,Wilson,53,F,USA,Vocational,Divorced,77000.0,14/06/2022,30,0,1,1,BR007
CUST002851,Daniel,Jackson,23,MALE,USA,High School,Married,70500.0,2020-07-10,53,0,1,1,BR018
CUST003322,Robert,Smith,44,Male,USA,High School,Married,63400.0,24/08/2021,40,1,0,2,BR012
CUST002861,Mark,White,18,F,USA,Master,Married,77500.0,2020-03-23,57,1,1,1,BR012
CUST003879,Elizabeth,Thomas,41,Female,USA,High School,Married,120100.0,2023-12-31,12,0,1,2,BR020
CUST004471,Susan,Taylor,48,Female,USA,High School,Married,56600.0,2015-05-07,115,0,1,3,BR003
CUST003312,Sandra,Robinson,40,f,USA,High School,Married,73600.0,2020-05-17,55,1,1,1,BR006
CUST001488,Margaret,Clark,28,Other,USA,,Married,34600.0,08/04/2023,20,1,0,2,BR010
CUST000297,Mark,Johnson,40,M,USA,Bachelor,Married,,03/22/2019,69,0,0,3,BR020
CUST000231,Susan,Thomas,32,m,USA,Bachelor,,30400.0,2024/06/09,6,1,0,1,BR009
CUST001011,Thomas,Thomas,50,Male,USA,High School,Single,62800.0,21/10/2019,62,1,1,3,BR020
CUST000334,Joseph,Miller,51,M,USA,Vocational,Divorced,52600.0,27-Jul-2022,29,1,0,3,BR013
CUST003498,Jessica,Clark,52,MALE,USA,Bachelor,Married,48800.0,10/18/2023,14,1,0,2,BR008
CUST001345,Jennifer,Anderson,74,MALE,USA,Master,Married,46300.0,28/07/2017,89,0,0,1,BR019
CUST004661,Mark,Moore,18,F,USA,Bachelor,Married,69500.0,27/03/2023,21,1,1,2,BR009
CUST002837,Daniel,Anderson,36,female,USA,Bachelor,Married,36700.0,2015-06-04,114,1,1,2,BR003
CUST001874,Joseph,Jones,47,m,USA,Master,Married,,2022/08/13,28,0,1,1,BR006
CUST003514,Barbara,Clark,21,F,USA,Bachelor,Single,,04/20/2022,32,1,0,3,BR020
CUST000671,Karen,Anderson,57,Male,USA,High School,Married,43900.0,2023/06/22,18,1,1,3,BR015
CUST001481,Thomas,Jones,36,female,USA,Vocational,Single,73900.0,05/12/2019,67,1,1,1,BR001
CUST001514,Elizabeth,Wilson,42,male,USA,High School,Married,50000.0,05/31/2023,19,1,0,3,BR008
CUST002060,Sandra,Johnson,42,Male,USA,High School,Married,53900.0,01/15/2018,83,1,1,1,BR008
CUST003228,Richard,Taylor,56,female,USA,Bachelor,Divorced,30500.0,2023-12-21,12,1,0,1,BR011
CUST001676,Jennifer,Perez,55,F,USA,Bachelor,Married,64800.0,2018-09-13,75,0,1,4,BR005
CUST002945,Susan,Martinez,18,male,USA,Bachelor,Married,77300.0,20-Feb-2021,46,1,0,4,BR008
CUST000995,Anthony,Johnson,45,m,USA,PhD,Married,52100.0,15-Feb-2024,10,0,0,2,BR013
 cust004635 ,Jessica,Clark,44,Female,USA,Bachelor,Married,112500.0,2018/12/19,72,1,0,2,BR001
CUST001222,Patricia,Jones,28,M,USA,Bachelor,Single,48600.0,22-Jul-2018,77,1,1,1,BR012
CUST002227,Elizabeth,Gonzalez,44,female,USA,High School,Married,25200.0,2023/06/07,18,1,1,1,BR009
CUST000692,Robert,Thompson,41,F,USA,Bachelor,Single,33800.0,20-Oct-2022,26,0,0,1,BR019
CUST003041,Joseph,Rodriguez,60,FEMALE,USA,Bachelor,,,2019-02-27,70,1,1,2,BR003
CUST001894,Anthony,Williams,43,male,USA,Vocational,Divorced,45100.0,05/21/2021,43,1,0,2,BR014
CUST001193,Betty,Wilson,51,FEMALE,USA,PhD,Divorced,73000.0,10-Dec-2014,120,0,1,2,BR010
CUST000811,Susan,Perez,38,M,USA,Bachelor,Married,58100.0,2020-05-27,55,1,0,2,BR007
CUST003660,Michael,Anderson,47,F,USA,Bachelor,Married,70500.0,17/05/2021,43,0,0,2,BR019
CUST000654,Joseph,Clark,40,FEMALE,USA,High School,Single,53800.0,2018-06-04,78,1,1,1,BR001
CUST003549,Michael,Clark,54,Male,USA,Master,Married,,06/15/2018,78,0,1,3,BR003
CUST001504,Betty,White,18,M,USA,Master,Single,44900.0,08-Jan-2017,95,1,1,1,BR008
CUST003868,Matthew,Clark,50,Male,USA,Master,Married,40700.0,02/25/2021,46,1,0,2,BR004
CUST001565,Sandra,Lee,23,F,USA,Master,,25400.0,05/28/2019,67,1,1,2,BR016
CUST000150,Christopher,White,27,male,USA,Master,Single,53100.0,09/20/2024,3,0,1,1,BR014
CUST003193,Sandra,Miller,40,f,USA,,Single,120300.0,22-May-2022,31,1,1,1,BR016
CUST000722,Karen,Davis,46,MALE,USA,Bachelor,Divorced,53400.0,2018/04/29,80,0,1,1,BR019
CUST002448,James,Gonzalez,36,M,USA,Master,Divorced,,17/03/2022,33,1,1,1,BR018
CUST003380,Susan,Williams,37,OTHER,USA,Bachelor,Single,68500.0,2018-05-12,79,0,0,3,BR001
CUST004416,Elizabeth,White,56,m,USA,Master,Single,25300.0,2023/08/07,16,0,0,1,BR005
 cust000950 ,Jennifer,Harris,51,m,USA,Master,Single,67300.0,2019-05-27,67,1,1,2,BR015
CUST004774,Mark,Gonzalez,50,M,USA,Vocational,Married,42700.0,2018-03-24,81,1,0,2,BR012
CUST003629,Donald,Wilson,49,MALE,USA,Bachelor,Married,,22-Mar-2017,93,0,1,2,BR016
CUST000013,Jennifer,Taylor,63,female,USA,Bachelor,Divorced,41800.0,07/27/2022,29,1,0,3,BR005
CUST000094,Jessica,Davis,56,F,USA,High School,Married,,11/18/2024,1,1,1,3,BR018
CUST003335,Robert,Gonzalez,23,m,USA,Master,Single,49400.0,31-Oct-2023,14,0,1,2,BR004
CUST001555,Betty,Hernandez,31,female,USA,Bachelor,Single,56700.0,2019/02/08,70,1,1,2,BR005
CUST000502,Susan,Anderson,41,m,USA,High School,Married,70900.0,2017-12-09,84,1,0,1,BR010
CUST003781,Anthony,Perez,38,M,USA,High School,Widowed,62400.0,16-Nov-2019,61,1,0,1,BR005
CUST001236,Christopher,Rodriguez,46,m,USA,High School,Married,58000.0,2015/03/17,117,0,1,1,BR007
CUST003991,Anthony,Gonzalez,49,FEMALE,USA,Master,Widowed,95000.0,2016-02-20,106,0,0,4,BR017
CUST003779,Robert,Harris,72,Female,USA,Master,Divorced,,22/10/2019,62,1,1,1,BR010
CUST002523,Susan,Ramirez,49,male,USA,Master,Single,48300.0,21-Jan-2015,119,1,0,3,BR013
CUST000830,Susan,Brown,40,M,USA,High School,Married,90100.0,26-Jan-2022,35,1,0,1,BR014
CUST003719,Mary,Johnson,49,F,USA,Master,Divorced,91500.0,18/08/2015,112,1,1,3,BR002
CUST003299,Richard,Jackson,30,M,USA,Bachelor,Single,73000.0,18/02/2022,34,0,0,1,BR011
CUST001878,Jennifer,Rodriguez,48,M,USA,High School,Married,28700.0,07/26/2023,17,1,1,1,BR020
CUST003132,Patricia,Lee,90,F,USA,Vocational,Married,96200.0,2021/06/04,42,1,0,2,BR018
CUST003011,Nancy,Hernandez,27,Female,USA,Master,Single,43000.0,01/26/2020,59,1,1,2,BR012
CUST002023,Robert,Brown,55,Male,USA,Master,Single,28800.0,2017/02/28,94,0,1,3,BR016
CUST004514,Patricia,Lee,46,Female,USA,Master,,196400.0,31-Aug-2023,16,1,0,2,BR015
CUST003740,Michael,Miller,64,MALE,USA,High School,Married,47900.0,06/27/2017,90,1,0,1,BR018
CUST002146,Richard,Miller,54,m,USA,,Divorced,40200.0,17-Jan-2023,23,0,0,2,BR005
CUST000766,Donald,Gonzalez,48,male,USA,High School,Married,54200.0,2021/08/29,40,1,1,3,BR012
CUST000658,Steven,Ramirez,52,F,USA,Master,Married,31500.0,2024-04-14,8,1,0,2,BR005
CUST003817,Elizabeth,Perez,58,female,USA,High School,Single,,2022/09/30,27,1,0,2,BR020
CUST000627,Richard,Sanchez,42,male,USA,High School,Married,74500.0,02/03/2022,34,1,0,1,BR004
CUST004853,Christopher,Gonzalez,55,Female,USA,High School,Married,81500.0,06/27/2019,66,1,1,1,BR017
CUST001171,Mark,White,25,m,USA,High School,Married,46700.0,2019/10/14,62,0,1,2,BR002
CUST001698,Thomas,Garcia,49,FEMALE,USA,,Divorced,24200.0,29-Apr-2018,80,1,1,2,BR010
CUST001542,Susan,Brown,34,Male,USA,Bachelor,Single,40300.0,05/08/2024,4,1,1,3,BR002
CUST000427,Mary,Taylor,37,male,USA,High School,Single,49600.0,06/15/2016,102,1,0,2,BR002
CUST003376,Daniel,Martinez,51,f,USA,Bachelor,Married,60300.0,07-Sep-2023,15,1,1,2,BR015
CUST003617,Elizabeth,Thomas,46,F,USA,High School,Married,52700.0,2016/03/08,105,1,0,2,BR014
CUST000625,Linda,Jackson,40,m,USA,High School,Married,100800.0,24/11/2024,1,0,0,3,BR006
CUST002555,Joseph,Sanchez,62,female,USA,Bachelor,Single,49900.0,2020-05-04,55,1,1,1,BR009
CUST000133,Karen,Clark,18,f,USA,Vocational,Divorced,53600.0,2022/03/06,33,0,1,4,BR003
 cust000734 ,Betty,Garcia,18,FEMALE,USA,Master,Single,49600.0,11/22/2021,37,1,1,2,BR020
CUST002084,Joseph,Martinez,57,f,USA,High School,Single,59200.0,12/22/2020,48,1,1,2,BR011
CUST001579,Susan,Wilson,30,F,USA,Bachelor,Married,66000.0,19/08/2019,64,1,1,2,BR009
CUST003756,Margaret,Wilson,63,FEMALE,USA,Vocational,Married,44800.0,11/11/2024,1,1,1,1,BR013
CUST002349,Jessica,Clark,63,MALE,USA,Vocational,Single,24200.0,08/06/2016,102,0,1,4,BR018
CUST004750,Linda,Harris,37,MALE,USA,Bachelor,Married,148600.0,06/07/2017,89,1,1,1,BR006
CUST003356,David,Smith,26,m,USA,Master,Single,54800.0,09/26/2020,51,1,1,1,BR013
CUST000288,Sarah,Davis,39,Male,USA,Vocational,Single,35300.0,2021/02/28,46,1,0,1,BR009
CUST000829,Nancy,Ramirez,73,MALE,USA,Bachelor,Single,71400.0,15-Feb-2019,70,1,0,1,BR016
CUST003296,Barbara,Moore,53,male,USA,Master,Married,48900.0,2021/05/27,43,1,1,1,BR012
CUST004800,Matthew,Miller,44,Male,USA,High School,Married,48900.0,2023/10/13,14,1,0,1,BR004
CUST003170,Sandra,Thompson,51,M,USA,Master,Single,68000.0,2016-07-11,101,0,1,2,BR004
CUST004954,Donald,Gonzalez,38,male,USA,Master,Divorced,45400.0,2024-04-03,8,1,1,2,BR020
CUST004191,Patricia,Moore,33,m,USA,Bachelor,Divorced,79100.0,15/07/2017,89,0,1,1,BR002
CUST001033,Joseph,Martin,55,FEMALE,USA,Bachelor,Single,135900.0,09/19/2016,99,1,1,1,BR020
CUST002379,Sandra,Brown,62,MALE,USA,Bachelor,Married,56400.0,27-Jan-2015,119,0,0,1,BR010
CUST002707,Nancy,Jackson,47,FEMALE,USA,High School,Married,85700.0,11/17/2024,1,1,1,3,BR006
CUST002987,James,Jackson,27,F,USA,Bachelor,Married,54200.0,2018/09/22,75,1,0,2,BR014
CUST003008,Jennifer,Harris,61,M,USA,Vocational,Married,61200.0,11/12/2016,96,1,0,1,BR015
CUST004266,Susan,Thompson,39,female,USA,,Single,52100.0,2024/09/25,3,1,0,2,BR020
CUST004326,Richard,Lewis,32,FEMALE,USA,High School,Divorced,49100.0,18/06/2023,18,0,0,2,BR007
CUST003036,Sandra,Gonzalez,39,m,USA,Vocational,Single,61400.0,28/10/2015,110,1,1,2,BR010
CUST002654,Anthony,Brown,24,Male,USA,Master,Married,213300.0,2017-09-23,87,1,0,1,BR004
CUST001439,Christopher,Moore,40,FEMALE,USA,Master,Single,110000.0,2018-02-09,82,0,1,1,BR017
CUST003135,Betty,Davis,39,M,USA,,Single,57000.0,2019-12-04,60,1,0,2,BR011
CUST004012,Jennifer,Ramirez,50,F,USA,Bachelor,Single,40900.0,2023/07/25,17,1,0,4,BR004
CUST004938,Nancy,Ramirez,50,Male,USA,Bachelor,Married,58400.0,12/26/2018,72,1,1,2,BR016
CUST002916,Jennifer,Lewis,58,Male,USA,Bachelor,Single,23100.0,2016/04/18,104,1,1,1,BR002
CUST000438,Joseph,Harris,40,MALE,USA,High School,Divorced,55700.0,2022-11-28,25,0,1,1,BR003
CUST003692,Patricia,Robinson,32,Male,USA,High School,Married,29100.0,03-Sep-2016,99,1,0,3,BR008
CUST002803,Sandra,White,39,male,USA,High School,Single,52300.0,30/11/2021,37,1,1,2,BR005
CUST003852,Anthony,Gonzalez,56,F,USA,Bachelor,Divorced,47933.29289270241,2016/05/29,103,0,1,1,BR005
CUST004521,Donald,Brown,59,MALE,USA,High School,Married,63000.0,11/20/2022,25,1,1,1,BR006
 cust004102 ,Jessica,Jackson,53,F,USA,Vocational,Married,69100.0,2020-07-13,53,0,0,1,BR012
CUST002395,Michael,Harris,32,FEMALE,USA,Master,Single,69700.0,2022/04/30,32,0,0,3,BR014
CUST003350,Jessica,Williams,47,Male,USA,High School,Single,125200.0,2017-03-17,93,1,1,3,BR017
CUST002362,Richard,Clark,41,M,USA,,Divorced,45600.0,09/06/2016,102,1,1,3,BR013
CUST003440,Patricia,Miller,44,Female,USA,Master,Married,48000.0,26-Dec-2014,120,1,1,1,BR015
CUST004740,Christopher,Sanchez,19,F,USA,Bachelor,Married,106400.0,2019-11-27,61,1,1,3,BR005
CUST002498,Betty,Gonzalez,50,F,USA,Bachelor,,29900.0,21/04/2020,56,0,0,4,BR018
CUST002750,Joseph,Jackson,58,female,USA,High School,Single,38400.0,18-Jul-2024,5,1,1,3,BR001
CUST002174,Nancy,Smith,30,M,USA,Bachelor,Married,29000.0,27/12/2017,84,1,0,1,BR003
CUST002132,Barbara,Brown,40,male,USA,Bachelor,Single,72300.0,2017-01-21,95,1,0,2,BR019
CUST004329,Anthony,Martin,45,M,USA,PhD,Married,41800.0,2018/08/14,76,1,1,3,BR006
CUST000953,Christopher,Smith,30,M,USA,High School,Married,67800.0,2020-02-14,58,1,1,1,BR012
CUST004418,James,Perez,150,Female,USA,High School,Divorced,58200.0,07-Nov-2015,109,1,1,3,BR008
CUST000777,Richard,Sanchez,46,M,USA,Bachelor,Single,41000.0,2018/09/09,75,1,0,2,BR004
CUST002941,Nancy,Lewis,27,f,USA,Bachelor,Married,,2016-06-16,102,1,1,1,BR018
CUST000545,Sarah,Ramirez,44,other,USA,Vocational,Married,45900.0,18/07/2017,89,0,1,3,BR006
CUST003195,Christopher,Davis,51,male,USA,Master,Married,102100.0,06/20/2023,18,1,1,3,BR007
CUST004185,James,Davis,64,FEMALE,USA,Master,Single,23400.0,2016/12/12,96,1,1,2,BR002
CUST001850,Elizabeth,Thomas,24,Male,USA,High School,Single,32700.0,08-Jul-2024,5,0,0,2,BR006
CUST001967,Sandra,Rodriguez,18,MALE,USA,Bachelor,Divorced,65300.0,16-Apr-2019,68,1,1,1,BR019
CUST001515,Anthony,Thomas,39,FEMALE,USA,Bachelor,Married,30400.0,11-Jul-2017,89,1,0,3,BR002
CUST000415,Thomas,Robinson,32,MALE,USA,High School,Married,86000.0,28/03/2022,33,1,0,2,BR019
CUST002819,Joseph,Brown,20,Female,USA,High School,Married,28500.0,2022/03/21,33,0,1,2,BR019
CUST001232,Steven,Garcia,30,FEMALE,USA,High School,Single,15000.0,02/03/2023,22,1,1,2,BR012
CUST000423,Joseph,Moore,43,male,USA,Master,Single,38000.0,2018/10/23,74,0,1,3,BR009
CUST002752,Anthony,Miller,21,Female,USA,Bachelor,Married,,2015-06-25,114,1,1,1,BR004
CUST004890,Karen,Smith,38,f,USA,Bachelor,Married,76400.0,2015/02/25,118,1,1,1,BR004
CUST000469,Susan,Taylor,45,male,USA,Master,Married,25300.0,26-Aug-2020,52,1,0,1,BR007
CUST004315,Richard,Gonzalez,31,Female,USA,Bachelor,Single,88800.0,2021/08/25,40,1,1,4,BR010
CUST000291,Steven,Taylor,71,M,USA,Bachelor,Married,34900.0,23/09/2015,111,1,1,2,BR012
CUST001331,Nancy,Taylor,33,f,USA,PhD,Single,,2018/04/07,80,1,1,2,BR005
 cust000498 ,Thomas,Lee,52,MALE,USA,Master,Single,75800.0,2016/08/16,100,0,1,2,BR014
CUST000253,Barbara,Anderson,48,male,USA,High School,Married,92100.0,2021/05/07,43,1,0,3,BR013
CUST000539,Jennifer,Miller,56,F,USA,Bachelor,Divorced,36900.0,04-Sep-2019,63,1,1,1,BR002
CUST003332,Daniel,Johnson,56,Male,USA,Bachelor,Divorced,43400.0,2017/03/04,93,1,0,1,BR002
CUST000351,Donald,Wilson,43,Female,USA,Bachelor,Married,31600.0,11/07/2024,5,1,1,3,BR009
CUST002958,Daniel,Moore,35,f,USA,Bachelor,Single,48000.0,2024/10/07,2,0,1,2,BR002
CUST000347,Christopher,Jackson,49,f,USA,Vocational,Single,27000.0,05/04/2023,20,1,0,2,BR017
CUST001651,Joseph,Lee,81,MALE,USA,Bachelor,Single,,2016-11-14,97,1,1,1,BR006
CUST002216,Patricia,Harris,49,MALE,USA,Vocational,Married,53200.0,13-Jul-2016,101,1,0,3,BR003
 cust000091 ,Mary,Martin,39,female,USA,Bachelor,Married,66400.0,2022-06-26,30,0,0,2,BR018
CUST003746,Michael,Sanchez,38,MALE,USA,High School,Single,13900.0,2019-08-07,64,1,0,1,BR009
CUST000832,Margaret,Lee,46,Female,USA,Bachelor,Single,34700.0,2015-03-22,117,1,1,2,BR016
CUST001213,Thomas,Clark,51,F,USA,PhD,Single,26800.0,04/05/2015,116,1,0,2,BR018
CUST004852,Robert,Gonzalez,54,MALE,USA,Bachelor,Single,39300.0,2021/12/17,36,0,0,1,BR017
CUST000027,Barbara,Lee,43,M,USA,High School,Married,64200.0,2022/04/09,32,1,0,1,BR006
CUST002145,Richard,Lewis,48,M,USA,High School,Married,68100.0,26/12/2019,60,0,1,2,BR020
CUST003895,Sarah,White,21,Male,USA,Master,Divorced,61400.0,2020/12/14,48,0,1,2,BR009
CUST002650,Lisa,Lee,52,male,USA,High School,Divorced,76900.0,13-Jun-2017,90,1,0,2,BR009
CUST001944,James,Hernandez,35,f,USA,PhD,Divorced,64400.0,2016-06-06,102,0,1,1,BR020
CUST004044,Richard,Johnson,37,F,USA,Bachelor,Married,,12/15/2014,120,1,1,1,BR002
CUST003614,Robert,Jackson,61,FEMALE,USA,Bachelor,Single,28200.0,2019-04-06,68,1,1,3,BR008
CUST001610,Thomas,Jones,34,Female,USA,High School,Divorced,66400.0,05/23/2019,67,0,1,2,BR020
CUST004979,Mark,Davis,38,FEMALE,USA,Master,Divorced,40200.0,11-Jun-2019,66,1,0,2,BR001
CUST003793,Robert,Martinez,42,f,USA,Vocational,Married,34600.0,02/09/2024,10,1,1,2,BR006
CUST004242,Barbara,Smith,38,Female,USA,High School,Married,42000.0,22/10/2019,62,0,0,1,BR003
CUST002101,Sarah,Davis,51,Female,USA,Bachelor,Married,84400.0,2015/03/20,117,1,0,2,BR017
CUST004684,Barbara,White,34,female,USA,Bachelor,Married,55200.0,12/05/2021,43,1,1,3,BR007
CUST002758,Mark,Rodriguez,71,female,USA,Master,Single,42200.0,2019-02-05,70,1,0,1,BR002
CUST000255,Anthony,Lopez,52,Male,USA,Master,Married,72700.0,2016-08-14,100,0,1,3,BR001
CUST004590,Jennifer,Martin,73,f,USA,PhD,Married,21200.0,30/01/2023,23,0,1,1,BR013
CUST000307,Linda,Williams,46,female,USA,PhD,Married,59537.03441289333,2015-06-30,114,0,0,1,BR004
CUST001245,William,Smith,34,Female,USA,High School,Married,,2021-08-21,40,1,1,2,BR016
CUST004710,Mark,Thomas,47,MALE,USA,Master,Single,23500.0,2017/01/23,95,0,1,3,BR017
CUST002584,Joseph,Thomas,56,female,USA,Master,Divorced,39300.0,2018-03-05,81,1,1,2,BR012
CUST004470,Karen,Johnson,51,Male,USA,Master,Married,60500.0,14/01/2024,11,0,1,3,BR009
CUST004317,Margaret,Gonzalez,61,m,USA,Vocational,Married,37800.0,08-Apr-2016,104,0,0,2,BR018
CUST002616,William,Hernandez,43,f,USA,High School,Single,63200.0,18/05/2016,103,1,1,1,BR012
CUST001282,Joseph,Smith,38,f,USA,High School,Single,97700.0,02/04/2016,106,1,0,2,BR019
 cust004705 ,Joseph,Gonzalez,36,Female,USA,Bachelor,Single,45100.0,2023/03/22,21,0,0,2,BR001
CUST000316,Jennifer,Martinez,56,MALE,USA,High School,Divorced,57500.0,2021/11/11,37,1,0,4,BR009
CUST003789,Joseph,Miller,58,m,USA,Bachelor,Single,47300.0,05-Oct-2022,26,1,1,3,BR009
CUST001026,Jennifer,Moore,45,male,USA,Bachelor,Single,65000.0,02/28/2021,46,1,1,1,BR008
CUST002228,Steven,Sanchez,44,FEMALE,USA,Bachelor,Married,54100.0,13-Mar-2023,21,1,1,1,BR001
CUST002275,Jennifer,Sanchez,52,f,USA,Bachelor,Divorced,55500.0,12-Mar-2020,57,1,0,3,BR018
CUST002610,Joseph,Taylor,70,male,USA,Vocational,Widowed,85100.0,05/01/2021,47,1,1,1,BR020
CUST003201,Elizabeth,Wilson,46,FEMALE,USA,Bachelor,,100900.0,2019/06/05,66,1,0,4,BR017
CUST000070,Michael,Harris,40,Female,USA,Master,Divorced,83500.0,2017/07/07,89,1,1,1,BR006
CUST002827,Linda,Harris,53,female,USA,Master,Married,44600.0,03/20/2018,81,1,0,1,BR008
CUST002587,Joseph,Wilson,64,f,USA,Vocational,Divorced,,04/03/2022,32,0,0,2,BR019
CUST003167,Donald,Sanchez,58,FEMALE,USA,High School,Married,24800.0,20/07/2024,5,1,1,3,BR008
CUST001589,Margaret,Jackson,69,MALE,USA,Vocational,Single,92000.0,02/11/2020,58,1,1,3,BR016
CUST002458,Michael,Thomas,65,Female,USA,Master,Married,87900.0,16-Mar-2020,57,1,1,1,BR008
CUST003190,Michael,Clark,39,FEMALE,USA,Bachelor,Single,54600.0,2021/01/06,47,1,1,2,BR019
CUST001771,Sarah,Gonzalez,57,Female,USA,High School,,139000.0,2015/01/18,119,1,0,3,BR017
CUST003317,Robert,Jackson,54,M,USA,High School,Married,57100.0,26/07/2022,29,1,1,1,BR015
CUST004208,Lisa,Smith,52,FEMALE,USA,Master,Divorced,45000.0,2018-11-16,73,1,1,2,BR017
CUST001437,Sarah,Smith,80,M,USA,PhD,Single,52500.0,04/19/2015,116,1,1,1,BR004
CUST003725,Daniel,Davis,46,male,USA,Bachelor,Single,47200.0,2022/05/14,31,1,0,2,BR018
CUST000472,Sarah,Clark,66,FEMALE,USA,High School,Divorced,40000.0,08/23/2020,52,1,1,3,BR006
CUST000916,Betty,Clark,73,MALE,USA,High School,Married,37400.0,09-Jan-2020,59,0,0,4,BR009
CUST001035,Jennifer,Brown,34,FEMALE,USA,High School,Married,54900.0,01/31/2015,119,1,1,1,BR007
CUST004770,Donald,Moore,45,male,USA,Master,Married,38000.0,04-Oct-2019,62,1,0,2,BR018
CUST001673,Barbara,Brown,37,m,USA,Master,Married,,2023-07-10,17,0,0,1,BR010
CUST000388,Susan,Wilson,48,m,USA,Bachelor,Single,61500.0,19/06/2023,18,1,1,3,BR006
CUST001861,Thomas,Smith,58,Female,USA,Bachelor,Married,55200.0,02/04/2016,106,0,0,2,BR006
CUST004870,Richard,Brown,29,M,USA,,Single,37400.0,01/10/2016,107,1,1,1,BR010
CUST001539,Daniel,Anderson,53,FEMALE,USA,High School,Widowed,59500.0,2022-11-04,25,1,1,2,BR006
CUST000487,Karen,Perez,18,FEMALE,USA,Bachelor,Single,25900.0,2024-03-25,9,0,1,2,BR002
CUST002649,Donald,Garcia,42,Male,USA,Vocational,Married,,2015/01/07,119,1,1,1,BR004
CUST001322,Michael,Lewis,29,m,USA,Bachelor,Divorced,65900.0,2018/01/12,83,0,0,1,BR020
CUST001706,Thomas,Williams,47,Male,USA,Bachelor,Married,,2021-07-08,41,0,1,2,BR011
CUST001407,James,Hernandez,78,FEMALE,USA,Master,Married,66700.0,03/09/2018,75,1,1,1,BR006
CUST000411,Barbara,Moore,46,female,USA,Master,Married,38800.0,2021-08-31,40,0,0,1,BR006
CUST003558,Barbara,Lopez,27,MALE,USA,Master,Married,61200.0,2021/03/05,45,0,1,1,BR004
CUST000110,Robert,Martinez,41,Female,USA,High School,Married,76000.0,2016/04/17,104,1,0,2,BR013
CUST003631,Margaret,Brown,22,MALE,USA,Bachelor,Single,13500.0,2016/05/31,103,1,1,3,BR016
CUST004575,Betty,Williams,41,male,USA,Bachelor,Divorced,32700.0,11/19/2017,85,0,1,2,BR003
CUST003592,Joseph,Ramirez,81,MALE,USA,Bachelor,Married,54600.0,2022-04-28,32,1,0,1,BR019
CUST001169,Steven,Jackson,50,m,USA,High School,Married,45900.0,26-Nov-2020,49,0,1,2,BR016
CUST003966,Lisa,Sanchez,49,FEMALE,USA,Bachelor,Married,25400.0,2019/08/06,64,0,1,1,BR003
CUST004926,Christopher,White,35,female,USA,Bachelor,Married,28800.0,15-Oct-2016,98,1,1,3,BR014
CUST002548,Lisa,Martin,58,male,USA,Bachelor,Married,42700.0,18/12/2022,24,0,0,2,BR009
CUST001184,David,Clark,56,FEMALE,USA,High School,Divorced,49800.0,2024-03-05,9,1,1,1,BR005
CUST000222,Christopher,Lopez,36,Female,USA,Bachelor,Divorced,51000.0,2021/12/26,36,0,1,1,BR015
